id	Nombre	Apellido	Segundo apellido	Dependencia	Puesto
62f6d4904fed2f57415a04d1	CINDY PAOLA	JASSO	GONZÁLEZ	Instituto de Seguridad Social del Estado de México y Municipios	Subdirectora
62f6d4904fed2f57415a04ce	JORGE	SERRANO	ROSALES	Instituto de Seguridad Social del Estado de México y Municipios	Operativo
62f6d48f4fed2f57415a04c9	JUAN MANUEL	ESQUIVEL	GALICIA	Instituto de Seguridad Social del Estado de México y Municipios	Operativo
62f6d48f4fed2f57415a04c6	RICARDO	HERNÁNDEZ	GÓMEZ	Instituto de Seguridad Social del Estado de México y Municipios	"Lider ""A"" De Proyecto, Responsable De La Delegación Administrativa De La Coor. De Innovación Y Cal."
62f6d48f4fed2f57415a04c3	JULIETA	SANTAMARÍA	TORIJA	Instituto de Seguridad Social del Estado de México y Municipios	Subdirectora De Desarrollo De Personal
62f6d48f4fed2f57415a04be	SUCELL	SÁNCHEZ	SERRANO	Instituto de Seguridad Social del Estado de México y Municipios	Subdirctora De Personal
62f6d48f4fed2f57415a04bb	JOSÉ	QUEZADA	MONRROY	Instituto de Seguridad Social del Estado de México y Municipios	Delegado De La Dirección De Desarrollo Y Administración De Personal
62f6d48f4fed2f57415a04b8	JORGE ARTURO	GONZÁLEZ	ESPINOZA	Instituto de Seguridad Social del Estado de México y Municipios	Jefe De Departamento De Centros Asistenciales
62f6d48e4fed2f57415a04b5	JUAN MANUEL	RODRÍGUEZ	RODRÍGUEZ	Instituto de Seguridad Social del Estado de México y Municipios	Responsable Administrativo
62f6d48e4fed2f57415a04b0	MAURICIO	MARTÍNEZ	SÁNCHEZ	Instituto de Seguridad Social del Estado de México y Municipios	Suplente De La Subdirección De Prestaciones Potestativas
62f6d48e4fed2f57415a04ad	GUILLERMO	LÓPEZ	FLORES	Instituto de Seguridad Social del Estado de México y Municipios	Jefe De Departamento De Estudios Actuariales
62f6d48e4fed2f57415a04aa	ARACELI	CUANDON	MENDOZA	Instituto de Seguridad Social del Estado de México y Municipios	Subdirectora De Ingenieria De Sistemas
62f6d48e4fed2f57415a04a5	RICARDO	MIRANDA	HERNÁNDEZ	Instituto de Seguridad Social del Estado de México y Municipios	Jefe De Departamento De Creditos
62f6d48e4fed2f57415a04a2	JORGE	GONZÁLEZ	MATIAS	Instituto de Seguridad Social del Estado de México y Municipios	Jefe De Departamento De Cartera Vencida
62f6d48e4fed2f57415a049f	JIMMY OSVALDO	SOLORZANO	GARDUZA	Instituto de Seguridad Social del Estado de México y Municipios	Ingeniero Biomédico
62f6d48d4fed2f57415a049a	ALEJANDRINO	GALVÁN	BENÍTEZ	Instituto de Seguridad Social del Estado de México y Municipios	Ingeniero Biomédico
62f6d48d4fed2f57415a0491	MABEL	SÁNCHEZ	BAHENA	Instituto de Seguridad Social del Estado de México y Municipios	Lider B De Proyecto
62f6d48d4fed2f57415a048e	"NANCY AZUCENA"	RUIZ	SAENZ	Instituto de Seguridad Social del Estado de México y Municipios	Enfermera Especialista
62f6d48d4fed2f57415a048b	ROEL	POSADAS	GONZÁLEZ	Instituto de Seguridad Social del Estado de México y Municipios	Quimico
62f6d48d4fed2f57415a0486	ARMANDO	JIMÉNEZ	BECERRIL	Instituto de Seguridad Social del Estado de México y Municipios	"Analista ""D"""
62f6d48c4fed2f57415a0483	ANA LUISA	CUADROS	SORIANO	Instituto de Seguridad Social del Estado de México y Municipios	Jefe de Área
62f6d48c4fed2f57415a0480	CONCEPCIÓN BERENICE	CROSBY	CASTREJÓN	Instituto de Seguridad Social del Estado de México y Municipios	Jefe de Departamento
62f6d48c4fed2f57415a047d	ARMANDO	GONZÁLEZ	OCADIZ	Instituto de Seguridad Social del Estado de México y Municipios	Responsable Del Área De Registro, Control Y Almacén De Activo Fijo
62f6d48c4fed2f57415a0478	EDITH	PÉREZ	GALAN	Instituto de Seguridad Social del Estado de México y Municipios	Responsable Del Área De Riesgos
62f6d48c4fed2f57415a0473	JOSÉ ALFREDO	SANTOS	PALMA	Instituto de Seguridad Social del Estado de México y Municipios	Jefe Del Departamento De Control Patrimonial Y Riesgos
62f6d48c4fed2f57415a0470	EFRÉN	ALCANTARA	BARRIENTOS	Instituto de Seguridad Social del Estado de México y Municipios	Jefe De Sección De Papelería
62f6d48b4fed2f57415a046d	LIZETT	RÍOS	ESQUIVEL	Instituto de Seguridad Social del Estado de México y Municipios	Supervisor De Obras
62f6d48b4fed2f57415a046a	CARLOS	LÓPEZ	PICHARDO	Instituto de Seguridad Social del Estado de México y Municipios	Supervisor De Obras
62f6d48b4fed2f57415a0467	"NAYELLI"	BENÍTEZ	REYES	Instituto de Seguridad Social del Estado de México y Municipios	Supervisor De Obras
62f6d48b4fed2f57415a0462	DARÍO CARLOS	ESPINOZA DE LOS MONTEROS	GONZÁLEZ	Instituto de Seguridad Social del Estado de México y Municipios	Jefe De Área/Supervisor De Obras
62f6d48b4fed2f57415a045f	GUSTAVO	SOLÍS	FRANCO	Instituto de Seguridad Social del Estado de México y Municipios	Jefe De Área/Supervisor De Instalaciones
62f6d48b4fed2f57415a045c	JUAN	FELIPE	GONZÁLEZ	Instituto de Seguridad Social del Estado de México y Municipios	Jefe B De Proyectos/Supervisor De Obra
62f6d48b4fed2f57415a0457	GERARDO	RODRÍGUEZ	VALDESPINO	Instituto de Seguridad Social del Estado de México y Municipios	Supervisor De Avances/Apoyo Técnico A La Subdir. De Obras Y Mantenimiento
62f6d48a4fed2f57415a0454	ROSA EUGENIA	CORTES	MARTÍNEZ	Instituto de Seguridad Social del Estado de México y Municipios	Jefe B De Proyectos/Supervisor De Obra
62f6d48a4fed2f57415a0451	SAÚL	ORTIZ	CARRILLO	Instituto de Seguridad Social del Estado de México y Municipios	Jefe B De Proyectos/Supervisor De Obra
62f6d48a4fed2f57415a044e	MARÍA DEL CARMEN	LEÓN	GARCÍA	Instituto de Seguridad Social del Estado de México y Municipios	Lider B De Proyecto/Supervisor De Obra
62f6d48a4fed2f57415a044b	LUCANO	PRIOR	HERRERA	Instituto de Seguridad Social del Estado de México y Municipios	Lider C De Proyecto/Supervisor De Obra
62f6d48a4fed2f57415a0448	ANDRÉS	LARA	VÁZQUEZ	Instituto de Seguridad Social del Estado de México y Municipios	Líder B De Proyectos/Supervisor De Obra
62f6d48a4fed2f57415a0445	FRANCISCO ELEUTERIO	PÉREZ	FLORES	Instituto de Seguridad Social del Estado de México y Municipios	Jefe B De Proyectos
62f6d4894fed2f57415a0440	ROSA ISELA	PIÑA	BERNAL	Instituto de Seguridad Social del Estado de México y Municipios	"Secretaria ""C"""
62f6d4894fed2f57415a043b	MARGARITO	RIVERA	GUZMAN	Instituto de Seguridad Social del Estado de México y Municipios	Jefe B De Proyectos
62f6d4894fed2f57415a0438	MARGARITA ISABEL	GRANDA	GIL	Instituto de Seguridad Social del Estado de México y Municipios	Jefe B De Proyectos
62f6d4894fed2f57415a0435	ANA KAREN	GONZÁLEZ	BECERRIL	Instituto de Seguridad Social del Estado de México y Municipios	Jefe de Departamento
62f6d4894fed2f57415a0432	SAANDRA	ARRIAGA	VELAZQUEZ	Instituto de Seguridad Social del Estado de México y Municipios	Secretaria
62f6d4894fed2f57415a042f	DOLORES ADRIANA	FLORES	BECERRIL	Instituto de Seguridad Social del Estado de México y Municipios	Encargada De Area
62f6d4884fed2f57415a042c	LETICIA	GASPAR	FERNÁNDEZ	Instituto de Seguridad Social del Estado de México y Municipios	Analista
62f6d4884fed2f57415a0429	ROBERTO	GONZÁLEZ	BAÑUELOS	Instituto de Seguridad Social del Estado de México y Municipios	Analista Auxiliar
62f6d4884fed2f57415a0426	MIGUEL ÁNGEL	GARCIA	MANJARREZ	Instituto de Seguridad Social del Estado de México y Municipios	Analista
62f6d4884fed2f57415a0421	MARIA DEL ROCIO	DOMINGUEZ	MARTINEZ	Instituto de Seguridad Social del Estado de México y Municipios	Analista
62f6d4884fed2f57415a041e	LETICIA	POBLETE	GUZMÁN	Instituto de Seguridad Social del Estado de México y Municipios	Analista Auxiliar
62f6d4874fed2f57415a0417	MÓNICA	GÓMEZ	CRUZ	Instituto de Seguridad Social del Estado de México y Municipios	Analista Auxiliar
62f6d4874fed2f57415a0414	GRISELDA	GARDUÑO	CRUZ	Instituto de Seguridad Social del Estado de México y Municipios	Analista Auxiliar
62f6d4874fed2f57415a040c	VIRGILIO JOSÉ	TRUJILLO	"NAVA"	Instituto de Seguridad Social del Estado de México y Municipios	Analista Auxiliar
62f6d4874fed2f57415a0409	VIRGINIA	ESCALONA	REYES	Instituto de Seguridad Social del Estado de México y Municipios	"Secretaria ""D"""
62f6d4874fed2f57415a0406	LUCÍA ERENDIRA	MARTÍNEZ	REYES	Instituto de Seguridad Social del Estado de México y Municipios	Abogado Dictaminador
62f6d4874fed2f57415a0403	BRENDA	IZÚCAR	CONTRERAS	Instituto de Seguridad Social del Estado de México y Municipios	Aabogado Dictaminador
62f6d4864fed2f57415a0400	MARIA GUADALUPE	SÁNCHEZ	AMORADOR	Instituto de Seguridad Social del Estado de México y Municipios	Analista
62f6d4864fed2f57415a03fb	LUIS MIGUEL	PALMA	INIESTRA	Instituto de Seguridad Social del Estado de México y Municipios	Auxiliar De Auditor
62f6d4864fed2f57415a03f7	LUIS MANUEL	ENRIQUEZ	ESTEVES	Instituto de Seguridad Social del Estado de México y Municipios	Analista Especializado
62f6d4864fed2f57415a03f4	ERICK	GARDUÑO	OROPEZA	Instituto de Seguridad Social del Estado de México y Municipios	Analista B-2
62f6d4864fed2f57415a03ef	CYNTHIA VIOLETA	FLORES	ARIAS	Instituto de Seguridad Social del Estado de México y Municipios	Jefe de Departamento
62f6d4864fed2f57415a03ea	ROBERTO CARLOS	GUTIERREZ	ARREOLA	Instituto de Seguridad Social del Estado de México y Municipios	Analista
62f6d4854fed2f57415a03e5	ISRAEL	GALEANA	CARRILLO	Instituto de Seguridad Social del Estado de México y Municipios	Analista
62f6d4854fed2f57415a03e2	ÁNGEL	QUIROZ	SUÁREZ	Instituto de Seguridad Social del Estado de México y Municipios	Analista
62f6d4854fed2f57415a03df	FRANCISCO JAVIER	GUTIERREZ	GUADARRAMA	Instituto de Seguridad Social del Estado de México y Municipios	Analista
62f6d4854fed2f57415a03da	FILIBERTO	MORA	LÓPEZ	Instituto de Seguridad Social del Estado de México y Municipios	Analista
62f6d4854fed2f57415a03d7	MARIO AURELIO	MÁRQUEZ	BOUCHAN	Instituto de Seguridad Social del Estado de México y Municipios	Analista
62f6d4854fed2f57415a03d4	GUADALUPE	REYES	RAMIREZ	Instituto de Seguridad Social del Estado de México y Municipios	Programador De Sistemas
62f6d4844fed2f57415a03cf	ADRIANA	VALDES	HINOJOSA	Instituto de Seguridad Social del Estado de México y Municipios	Secretaria
62f6d4844fed2f57415a03cc	SERGIO	RUIZ	REYES	Instituto de Seguridad Social del Estado de México y Municipios	Jefe de Departamento
62f6d4844fed2f57415a03c9	ERICKA LETICIA	ROJAS	ESTRADA	Instituto de Seguridad Social del Estado de México y Municipios	Jefe de Área
62f6d4844fed2f57415a03c6	LUIS SILVERIO	DELGADO	ORDOÑEZ	Instituto de Seguridad Social del Estado de México y Municipios	Jefe de Área
62f6d4844fed2f57415a03c1	RODRIGO	RUBIO	MEJIA	Instituto de Seguridad Social del Estado de México y Municipios	Jefe De Departmaento
62f6d4844fed2f57415a03be	ESTHER	FLORES	FLORES	Instituto de Seguridad Social del Estado de México y Municipios	Analista
62f6d4834fed2f57415a03bb	DANIEL	CORTEZ	LÓPEZ	Instituto de Seguridad Social del Estado de México y Municipios	Jefe de Área
62f6d4834fed2f57415a03b8	CIRILO	ROJAS	JAVIER	Instituto de Seguridad Social del Estado de México y Municipios	Jefe de Área
62f6d4834fed2f57415a03b5	ERICK EMMANUEL	PERDOMO	HINOJOSA	Instituto de Seguridad Social del Estado de México y Municipios	Jefe de Departamento
62f6d4834fed2f57415a03b2	GUADALUPE	ANAYA	VAZQUEZ	Instituto de Seguridad Social del Estado de México y Municipios	Delegada Administrativa
62f6d4834fed2f57415a03af	ALMA ROSA	GONZÁLEZ	DIAZ	Instituto de Seguridad Social del Estado de México y Municipios	Jefa De La Unidad De Información, Planeación, Progrmación Y Valuación Y Vocal Ante El Comité (Área U
62f6d4834fed2f57415a03aa	DIEGO ALEJANDDRO	COLLADO	RODRIGUEZ	Instituto de Seguridad Social del Estado de México y Municipios	Jefe De La Unidad De Tecnologias De La Información Y Vocal Ante El Comité (Área Usuaria)
62f6d4834fed2f57415a03a7	MAYRA	GRANADOS	VILLEGA	Instituto de Seguridad Social del Estado de México y Municipios	Encargada  De La Unidad Juridica Y Consultiva Y Vocal Ante El Comté
62f6d4824fed2f57415a03a4	ALEJANDRA TONANTZIN	SALAZAR	PÉREZ	Instituto de Seguridad Social del Estado de México y Municipios	Jefa A De Proyecto/Apoyo Jurídico Y Normativo
62f6d4824fed2f57415a03a1	KARLA ARIADNA	CONTRERAS	MOTA	Instituto de Seguridad Social del Estado de México y Municipios	Suplente De La Uippe/Vocal Y Directora De Información Y Estudios Actuariales
62f6d4824fed2f57415a039e	JESÚS H.	CASTILLO	AMBRIZ	Instituto de Seguridad Social del Estado de México y Municipios	Suplente De La Coordinadora
62f6d4824fed2f57415a0399	JOSÉ ANTONIO	BECERRIL	RAMIREZ	Instituto de Seguridad Social del Estado de México y Municipios	Suplente De La Coordinación De Finanzas/Vocal
62f6d4824fed2f57415a0394	ALICIA SUSANA	HERNÁNDEZ	RUIZ	Instituto de Seguridad Social del Estado de México y Municipios	Analista Especializado/Suplente Del Subdirector/Secretario Técnico
62f6d4824fed2f57415a0391	JUAN CARLOS	GONZÁLEZ	SÁNCHEZ	Instituto de Seguridad Social del Estado de México y Municipios	Subdirector De Farmacia De La Coordinación De Servicios De Salud Y Vocal Suplente Ante El Comité (Ár
62d3da67b598ee27666c11bf	SERGIO	ORTEGA	GARCIA	Instituto Mexiquense de la Infraestructura Física Educativa	Lider B De Proyecto
62d3da66b598ee27666c11bc	VICTOR MANUEL	LARA	MORALES	Instituto Mexiquense de la Infraestructura Física Educativa	Jefe de Área
62d3da66b598ee27666c11b4	CRISTIAN DE JESÚS	SECUNDINO	GÓMEZ	Secretaría de Finanzas	"Jefe ""A"" Proyecto"
62d3da66b598ee27666c11b1	HERIBERTO MANUEL	PEÑALOZA	PALMA	Secretaría de Finanzas	"Líder ""B"" De Proyecto"
62d3da66b598ee27666c11ae	MIDORY LIZETH	HERNÁNDEZ	MIGUEL	Secretaría de Finanzas	Jefe de Área
62d3da65b598ee27666c11a8	RUPERTO HILARION	HERNÁNDEZ	LAVIS	Secretaría de Finanzas	Jefe De Mantenimiento En Gral.
62d3da65b598ee27666c11a3	GABRIEL	JURADO	PERDOMO	Secretaría de Finanzas	"Analista ""B"""
62d3da65b598ee27666c119e	VÍCTOR MANUEL	AGUILAR	PÉREZ	Secretaría de Finanzas	Jefe del Departamento
62d3da65b598ee27666c119b	MAGDALENA	CRUZ	GUZMAN	Secretaría de Finanzas	Jefe de Área
631fa8cf055a2a7017e0827c	GERARDO	GARCÍA	ORTEGA	Secretaría de Finanzas	"Analista Especialista ""B"""
62d3da65b598ee27666c1196	SERGIO MARTÍN	CIENFUEGOS	TORRES	Secretaría de Finanzas	"Analista ""C"""
62d3da65b598ee27666c1193	LUIS FERNANDO	SILVA	FERNÁNDEZ	Secretaría de Finanzas	Jefe de Área
62d3da65b598ee27666c118f	CARLOS EDUARDO	PADILLA	RUBFIAR	Secretaría de Finanzas	"Lider ""A"" de Proyecto"
62d3da64b598ee27666c1187	CARLOS	SALINAS	GARCIA	Secretaría de Finanzas	"Analista ""A"""
62d3da64b598ee27666c117e	ELEUTERIA	HERNÁNDEZ	GARDUÑO	Secretaría de Finanzas	Encargada De Érea
62d3da64b598ee27666c1179	ENEIDA	RUBIO	SALINAS	Secretaría de Finanzas	Jefe de Área
62d3da63b598ee27666c1176	BRENDA PATRICIA	CARREÑO	LÓPEZ	Secretaría de Finanzas	Jefe de Departamento
62d3da63b598ee27666c1171	ALBERTO	SERRANO	QUEZADA	Secretaría de Finanzas	"Analista ""A"""
62d3da63b598ee27666c116d	GUILLERMO	GUDIÑO	MENDOZA	Secretaría de Finanzas	Director de Área
62d3da63b598ee27666c116a	JAVIER	SALGUERO	TORRES	Secretaría de Finanzas	"Analista ""D"""
62f6d47d4fed2f57415a0345	MARTHA MINERVA	MONTES DE OCA	AGUILAR	Instituto de Seguridad Social del Estado de México y Municipios	Jefa Del Departamento De Logistica Y Administración De Inventarios Y Vocal Suplente De La Subdirecci
62d3da63b598ee27666c1165	PAMELA	SÁNCHEZ	GÓMEZ	Secretaría de Finanzas	Jefe de Área
62f6d47d4fed2f57415a0339	GUILLERMO	BECERRIL	GUTIERREZ	Instituto de Seguridad Social del Estado de México y Municipios	Suplente De La Subdirección De Logistica Y Control Patrimonial Ante El Comité (Área Usuaria)
62d3da63b598ee27666c115b	RAÚL	ROMERO	SANTANA	Secretaría de Finanzas	"Jefe ""B"" Proyecto"
62d3da62b598ee27666c1158	VÍCTOR MANUEL	GRANADOS	BRAVO	Secretaría de Finanzas	"Jefe ""B"" Proyecto"
62d3da62b598ee27666c1155	JOSÉ MANUEL	GARCÍA	LÓPEZ	Secretaría de Finanzas	"Jefe ""B"" Proyecto"
62d3da62b598ee27666c1152	ROBERTO	GUERRERO	MENDOZA	Secretaría de Finanzas	"Jefe ""B"" Proyecto"
62d3da62b598ee27666c114f	FERNANDO	GONZÁLEZ	ARZATE	Secretaría de Finanzas	"Jefe ""A"" Proyecto"
62f6d47c4fed2f57415a0322	JOSE ISRAEL	SALAZAR	JIMENEZ	Instituto de Seguridad Social del Estado de México y Municipios	Suplente De La Subdirección De Infraestructura Informatica Y Vocal Suplente De La Unidad De Tecnolog
62d3da62b598ee27666c114c	FELICIANA	TUZ	KEUIL	Secretaría de Finanzas	"Analista ""C"""
631fa8cb055a2a7017e0823a	EDUARDO	TANAMACHI	GÓMEZ	Secretaría de Finanzas	"Líder ""B"" De Proyecto"
62d3da62b598ee27666c1149	ADOLFO GONZALO	MOLINA	HERNÁNDEZ	Secretaría de Finanzas	"Jefe ""A"" Proyecto"
62d3da61b598ee27666c1143	"NALLELY GUADALUPE"	RESENDIZ	MEJÍA	Secretaría de Finanzas	Jefe Del Departamento De Estudios De Mercado Y Padrón De Proveedores
62d3da61b598ee27666c1140	SILVIA GABRIELA	VÁZQUEZ	MUCIÑO	Secretaría de Finanzas	Analista Auxiliar
62d3da61b598ee27666c113d	PEDRO	BERNAL	ROMERO	Secretaría de Finanzas	Jefe De Analista
62f6d47b4fed2f57415a0310	PEDRO	RAMIREZ	DEL ÁNGEL	Instituto de Seguridad Social del Estado de México y Municipios	Jefe De Área De La  Coordinación De Finanzas Y Vocal Suplente Ante El Comité
62d3da61b598ee27666c113a	SANDRA	ZARZA	HERFANO	Secretaría de Finanzas	Analista Auxiliar
62d3da61b598ee27666c1135	ALEJANDRA	JALIL	DALA	Secretaría de Finanzas	Analista Auxiliar
62d3da61b598ee27666c1130	CELSA MARCELINA	FERNANDEZ	OLVERA	Secretaría de Finanzas	Analista Auxiliar
62f6d47a4fed2f57415a0300	MARTÍN	SÁNCHEZ	FLORES	Secretaría de la Contraloría	Analista B
62f6d47a4fed2f57415a02fd	MA.ANGELICA	ANIDES	ELIZALDE	Instituto de Seguridad Social del Estado de México y Municipios	"Lider ""B"" De Proyectos Y Vocal Suplente De La Unidad Juridica Y Consultiva Ante El Comité"
62f6d47a4fed2f57415a02f8	ROSA MARÍA	JUÁREZ	MORALES	Secretaría de la Contraloría	Secretaria B
62f6d47a4fed2f57415a02f5	JOSE EMMANUEL	MARTINEZ	COTERO	Instituto de Seguridad Social del Estado de México y Municipios	Suplente De La Subdirección De Suministro De Bienes Y Secretario Ejecutivo  Del Comité De Adquisione
62f6d47a4fed2f57415a02f0	GUSTAVO ALEJANDRO	SÁNCHEZ	MILLÁN	Secretaría de la Contraloría	Lider B De Proyecto
62278870294e7e4afffcfbd1	GABRIELA	TINAJERO	ZENIL	Secretaría de Educación	Subdirectora
62d3da60b598ee27666c111d	IVAN	DÍAZ	VALDÉS	Secretaría de Finanzas	Subdirector De Investigación De Mercado
62d3da60b598ee27666c111a	MIGUEL ÁNGEL	ELIZAIZ	FLORES	Secretaría de Finanzas	"Analista ""C"""
62d3da60b598ee27666c1115	MARTHA	HERNÁNDEZ	LEYVA	Secretaría de Finanzas	Jefe De Analista
62d3da5fb598ee27666c1112	MARÍA DEL REFUGIO	SILVA	FERNÁNDEZ	Secretaría de Finanzas	"Secretaria ""B"""
62d3da5fb598ee27666c110d	JESÚS	GONZÁLEZ	LEDEZMA	Secretaría de Finanzas	Supervisor De Servicios
62d3da5fb598ee27666c1107	CATALINA	BERNAL	ARZALUZ	Secretaría de Finanzas	"Secretaria ""D"""
62d3da5fb598ee27666c1103	BEATRIZ	BURGOS	BLAS	Instituto Mexiquense de la Infraestructura Física Educativa	Supervisor De Avance De Obra
62d3da5fb598ee27666c1100	JESUS	DOMINGUEZ	RIVAS	Instituto Mexiquense de la Infraestructura Física Educativa	Lider B De Proyecto
62d3da5eb598ee27666c10fd	JAIME	REYES	SERRANO	Instituto Mexiquense de la Infraestructura Física Educativa	Jefe de Área
62d3da5eb598ee27666c10fa	SERGIO	OROZCO	ENRIQUEZ	Instituto Mexiquense de la Infraestructura Física Educativa	Analista A
62d3da5eb598ee27666c10f5	ROSA YAZEL	NUÑEZ	VELASCO	Instituto Mexiquense de la Infraestructura Física Educativa	Secretaria C
62d3da5eb598ee27666c10f0	JUAN ISRAEL	PRIETO	GARDUÑO	Instituto Mexiquense de la Infraestructura Física Educativa	Supervisor De Avance De Obra
62d3da5eb598ee27666c10eb	VICENTE HOMAR	ROJAS	"NAVA"	Instituto Mexiquense de la Infraestructura Física Educativa	Residente Local De Obra
62d3da5eb598ee27666c10e8	OSCAR	BERNAL	GONZALEZ	Instituto Mexiquense de la Infraestructura Física Educativa	Analista Auxiliar
62d3da5eb598ee27666c10e3	JOSE ANTONIO	GONZALEZ	GONZALEZ	Instituto Mexiquense de la Infraestructura Física Educativa	Líder A De Proyecto
62d3da5db598ee27666c10de	MARCELO	PEÑA	MANZANAREZ	Instituto Mexiquense de la Infraestructura Física Educativa	Jefe A De Proyecto
62d3da5db598ee27666c10d8	GABRIEL	SANCHEZ	MOCTEZUMA	Instituto Mexiquense de la Infraestructura Física Educativa	Supervisor De Avance De Obra
62d3da5db598ee27666c10d5	ERASMO SERGIO	GOMORA	LOPEZ	Instituto Mexiquense de la Infraestructura Física Educativa	Supervisor De Obra Terminada
62d3da5db598ee27666c10cd	IGNACIO	GUTIERREZ	GARCIA	Instituto Mexiquense de la Infraestructura Física Educativa	Residente Local De Obra
62d3da5cb598ee27666c10c8	VIANCY	GASCA	GARCIA	Instituto Mexiquense de la Infraestructura Física Educativa	Supervisor De Avance De Obra
62d3da5cb598ee27666c10c5	HECTOR	SANDOVAL	GONZALEZ	Instituto Mexiquense de la Infraestructura Física Educativa	Residente Local De Obra
62d3da5cb598ee27666c10c2	MARCO ANTONIO	CARMONA	MARTINEZ	Instituto Mexiquense de la Infraestructura Física Educativa	Analista B
62d3da5cb598ee27666c10ba	WILBERTH	ROCHA	LOPEZ	Instituto Mexiquense de la Infraestructura Física Educativa	Lider B De Proyecto
6227886f294e7e4afffcfbb8	JOSE	GOMEZ	TELLEZ	Secretaría de Educación	Director de Área
6227886f294e7e4afffcfbb3	"NANCY VANIA"	ZUÑIGA	MERCADO	Secretaría de Educación	Profesor Titulado
62d5c4895dd0d7f7f39a397a	MA DEL CARMEN ANTONIA	JIMENEZ	BUENO	Secretaría de Educación	Profesor Titulado
6227886e294e7e4afffcfba4	FERNANDO	GARCIA	VILLAR	Secretaría de Educación	Investigador Educativo
62d5c4885dd0d7f7f39a3975	"NAYELI"	ORTEGA	VALDES	Secretaría de Educación	Analista
6227886e294e7e4afffcfb9a	CARLOS	AGUILAR	RUIZ	Secretaría de Educación	Secretaria
6227886d294e7e4afffcfb86	ERANDI	DELGADILLO	SARA	Instituto de Salud del Estado de México	Jefe del Departamento de Adquisiciones
6227886d294e7e4afffcfb81	JUANA MARÍA ANGELICA	SÁNCHEZ	ROSAS	Instituto de Salud del Estado de México	Elaboración y Trámite de Contratos
6227886d294e7e4afffcfb7c	ALMA PATRICIA	SÁNCHEZ	ROSAS	Instituto de Salud del Estado de México	Elaboración y Trámite de Contratos
6227886c294e7e4afffcfb77	GENARO	RAMÍREZ	ROJAS	Instituto de Salud del Estado de México	Analista de Ofertas
6227886c294e7e4afffcfb6d	ERNESTO	JIMÉNEZ	RIVERA	Instituto de Salud del Estado de México	Elaboración y Trámite de Contratos
6227886b294e7e4afffcfb68	GLORIA	"NAVARRETE"	GONZÁLEZ	Instituto de Salud del Estado de México	Analista de Ofertas
6227886b294e7e4afffcfb63	PATRICIA	"NAVARRETE"	DÍAZ	Instituto de Salud del Estado de México	Elaboración y Trámite de Contratos
6227886a294e7e4afffcfb59	RUBÉN ALEJANDRO	GUERRERO	ESTRADA	Instituto de Salud del Estado de México	Elaboración y Trámite de Contratos
6227886a294e7e4afffcfb54	JOSÉ LUIS	GARDUÑO	FLORES	Instituto de Salud del Estado de México	Elaboración y Trámite de Contratos
62d3da58b598ee27666c1063	ERNESTO ENRIQUE	CERVERA	RAMOS	Instituto Mexiquense de la Infraestructura Física Educativa	Analista Auxiliar
62d3da57b598ee27666c1060	MANUEL	CERON	RIVERA	Instituto Mexiquense de la Infraestructura Física Educativa	Abogado Dictaminador
62d3da57b598ee27666c105d	PATRICIA	PEREZ	MORALES	Instituto Mexiquense de la Infraestructura Física Educativa	Analista A
62d3da57b598ee27666c105a	ROBERTO CESAR	BENITEZ	MARQUEZ	Instituto Mexiquense de la Infraestructura Física Educativa	Líder A De Proyecto
62d3da57b598ee27666c1055	VALENTE	RODRIGUEZ	HERNANDEZ	Instituto Mexiquense de la Infraestructura Física Educativa	Jefe de Área
62d3da57b598ee27666c1052	RAFAEL	ALMARAZ	SANTILLAN	Instituto Mexiquense de la Infraestructura Física Educativa	Analista D
6227886a294e7e4afffcfb4a	RAFAEL RAMÓN	ZARATE	RENDÓN	Instituto de Salud del Estado de México	Estudio de Mercado y Cotizador
62278869294e7e4afffcfb45	JUAN OCTAVIO	GARCÍA	NUÑEZ	Instituto de Salud del Estado de México	Estudio de Mercado y Cotizador
62278869294e7e4afffcfb40	MARÍA DOLORES	ÁLVAREZ	ALONSO	Instituto de Salud del Estado de México	Estudio de Mercado y Cotizador
622788e5294e7e4afffd065a	MARCIA ELIZABETH	ALBARRÁN	GARCÍA	Instituto de Salud del Estado de México	Estudio de Mercado y Cotizador
622788e5294e7e4afffd0655	BLANCA ESTHELA	VILCHIS	VÁZQUEZ	Instituto de Salud del Estado de México	Soporte Administrativos B
62d3dafcb598ee27666c1d86	VICTOR GERARDO	ROSALES	BERNAL	Instituto Mexiquense de la Infraestructura Física Educativa	Residente Local De Obra
62d3dafcb598ee27666c1d81	VIRGINIA	SANCHEZ	ZEPEDA	Instituto Mexiquense de la Infraestructura Física Educativa	Secretaria B
62d3dafbb598ee27666c1d7a	OSCAR ROBERTO	SALGADO	VAZQUEZ	Instituto Mexiquense de la Infraestructura Física Educativa	Residente De Zona Iii
622788e4294e7e4afffd064b	LEOPOLDO	CARDENAS	ZAVALA	Instituto de Salud del Estado de México	Analista de Ofertas
622788e4294e7e4afffd0646	JANET	CAMACHO	ROJAS	Instituto de Salud del Estado de México	Apoyo Administrativo En Salud A7
622788e4294e7e4afffd063c	MARÍA DE LOS ANGELES	URIBE	LEDEZMA	Instituto de Salud del Estado de México	Apoyo Administrativo En Salud A7
